cymbal	cymbal	drum part	musical	musical equipment	musical equipment	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	percussion	percussion	percussion instrument	percussion instrument	steel
dagger	fencing	knife	knife	knife	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon
daisy	daisy	flower	flower	flower	flower	flower	flower	flower	flower	flower	flower	flower	flower	flower	flower	flower	flower	natural fragrance/ flower	plant	plant
dalmatian	animal	animal	animal	canine species	dog	dog	dog	dog	dog	dog	dog	dog	dog	dog	dog	dog breed	dog breed	domestic animal	mammal	mammal
dandelion	dandelion	flower	flower	flower	flower	flower	flower	plant	plant	plant	weed	weed	weed	weed	weed	weed	weed	weed	weed	weed
dart	bar restaurant	board game	entertainment	fun item	game	game	game	game	game	game	game	game accessory	game accessory	game equipment	game equipment	hobby	projectile	projectile	sport	sport equipment
dartboard	bar game	bar game	billiards game	dartboard	entertainment	entertainment item	game	game	game	game	game	game accessory	game challenge to hit bulls eye on wall	game gear	home game	sport	sport	sport equipment	sport equipment	toy
dashboard	automotive part	bike accessory	car	car	car	car	car	car	car component	car feature	car part	car part	car part	car part	car part	car part	counter	gauge	gauge	speedometer l
deer	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	herbivore	hunting	mammal	mammal	wild animal
defibrillator	cardiac accessory	device	electronics	electronics	emergency first aid	healthcare	life saving device	life-saving machine	medical	medical device	medical device	medical equipment	medical equipment	medical equipment	medical equipment	medical equipment	medical equipment	medical necessity	medical supply	medical tool
denture	body part	dental	dental	dental accessory	dental appliance	dental care	dental device	dental product	elderly	gum part	healthcare	medical necessity	personal care	prosthetics	prosthetics	teeth	teeth	teeth	teeth	teeth
deodorant	antiperspirant	body care	body product	cosmetic and beauty	cosmetic item	health	health and beauty	health and wellness	hygiene	hygiene	hygiene	hygiene	hygienic product	perfume	personal care	personal care item	personal hygiene	personal hygiene item	personal hygiene item	personal product
desk	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	home furniture	office furniture	office furniture	office furniture	office furniture	office furniture	office furniture	office supply
dessert	after course meal	after dinner treat	after dinner treat	course	dinner treat	food	food	food	food	food	food	food	food	food	food	part of meal	sweet food	sweet treat	sweets	sweets
detonator	bombs	current	demolition	device	electronic component	electronic device	electronics	explosive	explosive	explosive device	explosive device	explosive device equipment	explosive equipment	explosive trigger	ignitor	military device	protection	weapon	weapon	weapon of war
dial	appliance part	circular adjuster	communication	electronics	mechanical part	number	phone	phone	phone accessory	phone part	phone part	rotating number disc	technology	telephone	telephone	telephone	telephone	telephone part	telephone part	tool
diamond	gem	gem	gemstone	gemstone	jewel	jewel	jewel	jewel	jewel	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	mineral	stone
diaper	baby	baby	baby	baby	baby accessory	baby clothing	baby clothing	baby item	baby item	baby need	baby need	baby supply	baby supply	baby under ware	baby underwear	hygiene garment	tool	undergarment	underwear	underwear
dice	gambling	gambling	game	game	game	game	game	game	game equipment	game equipment	game piece	game piece	game supply	game tool	gaming equipment	toy	toy	toy	toy	toy
dip	appetizer	appetizer	appetizer	appetizer	appetizer	chip enhancer	edible sauce	food	food	food	food	food	food	mexican food	party dish	party food	party food	sauce	snack	snack food
dirt bike	2-wheel transportation	dirt bike	mode of transportation	motorcycle	off road vehicle	off road vehicle	racing	racing tool	recreational vehicle	sport vehicle	sports equipment	transportation	two wheeled vehicle	vehicle	vehicle	vehicle	vehicle	vehicle	vehicle	vehicle
dish	cooking necessity	cookware	dining utensil	dish	eating utensil	fine china	flatware	flatware	food holder	food serving container	item	kitchen accessory	kitchen accessory	kitchen item	kitchen tool	kitchen utensil	kitchenware	tableware	tableware	tool
dishrag	cleaning	cleaning	cleaning aid	cleaning aid	cleaning item	cleaning product	cleaning supply	cleaning supply	decoration	decoration	kitchen	kitchen	kitchen	kitchen	kitchen equipment	kitchen linen	kitchen utensil	kitchen utensil	restaurant tool	towel
dishwasher	appliance	appliance	appliance	appliance	appliance	appliance	appliance	appliance	appliance	kitchen appliance	kitchen appliance	kitchen appliance	kitchen appliance	kitchen appliance	kitchen appliance	kitchen appliance	kitchen electronics	kitchen equipment	kitchen equipment	kitchen gadget
dishwashing liquid	cleaner	cleaning	cleaning	cleaning	cleaning product	cleaning supply	cleaning supply	cleaning supply	cleaning supply	cleaning supply	cleaning supply	cleaning supply	cleaning supply	cleaning supply	household cleaner	kitchen cleaning product	laundry equipment	soap	soap	washing soap
diskette	computer	computer	computer	computer	computer	computer accessory	computer accessory	computer accessory	computer equipment	computer part	computer storage	computer storage	computer supply	data storage	data storage	diskette	electronic storage device	electronics	technology	technology
diving board	jump in the pool	outdoor activity	part of swimming pool	pool	pool	pool	pool	pool equipment	pool equipment	sport	sporting equipment	sporting equipment	summer activity	swim	swimming	swimming apparatus	swimming pool	swimming pool accessory	water device	water sport
dog	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	black and white border collie	domestic animal	pet	pet	pet	pet	pet	pet	pet animal	wolf subspecies
dogfood	animal care	animals food	dog	food	food	pet	pet	pet care	pet care	pet care	pet care	pet chow	pet food	pet food	pet food	pet food	pet nutrition	pet product	pet product	pet supply
doghouse	animal home	animal shelter	animal shelter	canine supply	decoration	dog shelter	dog supply	home	house	house	pet care	pet care	pet product	pet shelter	pet supply	pet supply	shelter	shelter	structure	yard furniture
doily	cloth decoration	craft project	crochet	crochet work	decoration	decoration	fancy coaster	furniture	grandma	home decor	home decor	home decoration	lace	lace table cloth	linen	table cover	table decor	table decoration	table decoration	table item
doll	baby's friend	child's toy	collectable	collectible	collectible toy	girls' plaything	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy
dollhouse	child playing item	child's toy	doll accessory	handmade toy	kids toy	model	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy
dolly	cart	equipment	hand truck	hand truck	material handling implement	moving	moving equipment	moving equipment	moving equipment	moving gear	moving item	moving supply	moving tool	moving tool	tool	tool	tool	tool	use to move  heavy item	vehicle
dolphin	animal	animal	animal	aquatic mammal	aquatic mammal	dolphin	fish item	mammal	mammal	mammal	mammal	marine animal	marine life	marine mammal	ocean fish	sea animal	sea creature	sea life	sea life	sea mammal
domino	board game	board game	die	domino	fun item	game	game	game	game	game	game	game	game	game	game	game	game	game piece	table game	tabletop game
donkey	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	ass animal	farm animal	farm animal	mammal	mammal	mammal	mammal
donut	baked good	bakery	breakfast	breakfast food	breakfast food	breakfast food	dessert	dessert	dessert	dessert	dessert	dessert	food	food	food	food	fried pastry	pastry	pastry	snack food
door	architectural element	barrier	building supply	construction material	entrance way	entry	entry way	home improvement	house	house	house finishing	house part	house structure	household area	household equipment	mechanism	opening	opening	room closure	tool
doorbell	alert system	alerting device	appliance	bell	button	device	door	door alert	home exterior	home good	house	house accessory	house and home	house fixture	house utility	housing	part of building	part of house	security	tool
door handle	architecture	building supply	door handle	hardware	hardware	hardware	hardware	home	home component	household fixture	latching/unlatching device	lock	mechanical instrument	mechanism	mechanism to open door	metal	open or close the door	opening device	part of building	tool
doorknob	door	door component	door furniture	door hardware	door hardware	door hardware	door opener	door part	essential	hardware	hardware	hardware	hardware	hardware	hardware	home decor	house	household hardware	household item	open
doorknocker	alarm	door	door accessory	door accessory	door accessory	door accessory	door accessory	door furniture	door part	embellishment	front door	handle	hardware	hardware	hardware	house accessory	house decor	house good	part of building	tool
doormat	carpet	clean your feet	decor	decoration	flooring	furniture	home accessory 	home equipment	house accessory	house accessory	household good	household item	household item	houseware	item that belongs on floor	mat	porch decoration	rug	textile	welcome mat
doorstop	accessory for the home	bed	door accessory	door ajar	furniture accessory	home accessory	home accessory	home accessory	household	household area	houseware	item at an incline angle placed under a door to keep open	office accessory	office supply	stop	tool	tool	tool	tool	wedge
dough	baking	baking	baking	baking element	baking supply	bread	cereal	dough	flour	food	food	food	food	food	food	food	food	food	pastry	uncooked bread
dragonfly	animal	dragonfly	flying insect	insect	insect	insect	insect	insect	insect	insect	insect	insect	insect	insect	insect	insect	insect	insect	insect	it eats insect
drain	bathroom feature	conduit	hole	pipe	plumbing	plumbing	plumbing	plumbing part	shower	shower	shower part	toilet pipe	tool	water	water conduit	water control	water drain	water pipe	water removal	water removal
drawer	cabinet	clothing storage	container	desk part	dresser	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	household storage	storage	storage	storage	storage space	wood decoration	wood decoration
dreidel	christmas	dreidel	hanukah game	holiday	holiday toy	jewish heritage	jewish toy	jewish toy	jewish toy	religious	spinning tops	toy	toy	toy	toy	toy	toy	toy	wooden top	wooden toy
dress	apparel	apparel	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	fashion item	female / transsexual clothing	female clothing	formal wear	women's wear
dresser	bedroom furniture	clothe storing	clothing organizer	clothing storage	clothing storage	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture for clothing	storage
